Title,Link,authors,year,abstract_text,source_url,title
Adaptation to space conditions of novel bacterial species isolated from the International Space Station revealed by functional gene annotations and comparative genome analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11451251/,"Lukasz M Szydlowski, Alper A Bulbul, Anna C Simpson, Deniz E Kaya, Nitin K Singh, Ugur O Sezerman, Paweł P Łabaj, Tomasz Kosciolek, Kasthuri Venkateswaran",2024,"Aquí está el resumen (abstract) limpio de cualquier texto sobrante o metadatos:

""Background The extreme environment of the International Space Station (ISS) puts selective pressure on microorganisms unintentionally introduced during its 20+ years of service as a low-orbit science platform and human habitat. Such pressure leads to the development of new features not found in the Earth-bound relatives, which enable them to adapt to unfavorable conditions.

Abstract:

Background. El ambiente extremo de la Estación Espacial Internacional (ISS) ejerce presión selectiva sobre los microorganismos introducidos involuntariamente durante sus 20+ años de servicio como plataforma científica en órbita baja y hábitat humano. Dicha presión lleva al desarrollo de nuevas características no encontradas en parientes terrestres que permiten adaptarse a condiciones desfavorables.

En este estudio, se generó la anotación funcional de los genomas de cinco especies de bacterias Gram-positivas recientemente identificadas, cuatro de las cuales no forman esporas y una es formadora de esporas, todas aisladas de la ISS. El análisis genómico comparativo destaca características comunes en todas las especies y características genéticas específicas que parecen únicas en estas microorganismos de la ISS. ' 
 La respuesta final queda de la siguiente manera: La adaptación a vida en el espacio de bacterias Gram-positivas aisladas de la ISS fue revelada mediante anotaciones genómicas y análisis comparativo.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11451251/,Adaptation to space conditions of novel bacterial species isolated from the International Space Station revealed by functional gene annotations and comparative genome analysis
Spatial regulation of a common precursor from two distinct genes generates metabolite diversity,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5523082/,"Chun-Jun Guo, Wei-Wen Sun, Kenneth S Bruno, Berl R Oakley, Nancy P Keller, Clay C C Wang",2015,"Spatial regulation of a common precursor from two distinct genes generates metabolite diversity.

Heterologous expression of all the A. terreus NRPS-like genes showed that two NRPS-like proteins, encoded by atmelA and apvA, release the same natural product, aspulvinone E. In hyphae this compound is converted to aspulvinones whereas in conidia it is converted to melanin. The genes are expressed in different tissues and this spatial control is probably regulated by their own specific promoters. Comparative genomics indicates that atmelA and apvA might share a same ancestral gene and the gene apvA is located in a highly conserved region in Aspergillus species that contains genes coding for life-essential proteins. Our data reveal the first case in secondary metabolite biosynthesis in which the tissue-specific production of a single compound directs it into two separate pathways, producing distinct compounds with different functions. Our data also reveal that a single trans-prenyltransferase, AbpB, prenylates two substrates, aspulvinones and butyrolactones, revealing that genes outside of contiguous secondary metabolism gene clusters can modify more than one compound thereby expanding metabolite diversity.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5523082/,Spatial regulation of a common precursor from two distinct genes generates metabolite diversity
Recent advances in the genome mining of Aspergillus secondary metabolites (covering 2012‚Äì2018).,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6590338/,"Jillian Romsdahl, Clay C C Wang",2019,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6590338/,Recent advances in the genome mining of Aspergillus secondary metabolites (covering 2012–2018)
Cortical thinning and structural bone changes in non-human primates after single-fraction whole-chest irradiation.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6036641/,"Michael Farris, Emory R McTyre, Catherine Okoukoni, Greg Dugan, Brendan J Johnson, William Blackstock, Michael T Munley, J Daniel Bourland, J Mark Cline, Jeffrey S Willey",2018,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6036641/,Cortical Thinning and Structural Bone Changes in Non-human Primates Following Single Fraction Whole Chest Radiation
Knee and Hip Joint Cartilage Damage from Combined Spaceflight Hazards of Low-Dose Radiation Less than 1 Gy and Prolonged Hindlimb Unloading.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6599637/,"Andy T Kwok, Joseph E Moore, Samuel Rosas, Bethany A Kerr, Rachel N Andrews, Callistus M Nguyen, Jingyun Lee, Cristina M Furdui, Boyce E Collins, Michael T Munley, Jeffrey S Willey",2019,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6599637/,Knee and Hip Joint Cartilage Damage from Combined Spaceflight Hazards of Low-Dose Radiation Less than 1 Gy and Prolonged Hindlimb Unloading
The individual and combined effects of spaceflight radiation and microgravity on biologic systems and functional outcomes,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8274610/,"Jeffrey S Willey, Richard A Britten, Elizabeth Blaber, Candice GT Tahimic, Jeffrey Chancellor, Marie Mortreux, Larry D Sanford, Angela J Kubik, Michael D Delp, Xiao Wen Mao",2021,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8274610/,THE INDIVIDUAL AND COMBINED EFFECTS OF SPACEFLIGHT RADIATION AND MICROGRAVITY ON BIOLOGIC SYSTEMS AND FUNCTIONAL OUTCOMES
Spaceflight and hind limb unloading induces an arthritic phenotype in knee articular cartilage and menisci of rodents,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8131644/,"Andy T Kwok, Nequesha S Mohamed, Johannes F Plate, Raghunatha R Yammani, Samuel Rosas, Ted A Bateman, Eric Livingston, Joseph E Moore, Bethany A Kerr, Jingyun Lee, Cristina M Furdui, Li Tan, Mary L Bouxsein, Virginia L Ferguson, Louis S Stodieck, David C Zawieja, Michael D Delp, Xiao W Mao, Jeffrey S Willey",2021,"Aquí está el resumen del texto:

Reducida carga del tobillo de la rodilla desde recetas o estilos de vida sedentarios se asocian con desgaste de cartílago; los efectos en el menisco son inciertos. Se evaluaron cambios artríticos en el compartimento de la rodilla medial que soporta las cargas más altas después del espacio de vuelo real y simuladas, y la recuperación con posterior carga de peso completo. Se medió el desgaste de cartílago y meniscal en ratones a través de microCT, histología y proteómica y/o bioquímica después de: (1) ~ 35 días en la Estación Espacial Internacional; (2) 13 días a bordo del Transbordador Espacial Atlantis; o (3) 30 días de descarga de la rabadilla, seguido de 49 días de readaptación de peso completo con/ sin ejercicio. El desgaste de cartílago y el declive del volumen meniscal ocurrieron en lugares espaciales similares, el punto de contacto de la cartílago-cartílago tibio-femoral, con contenido reducido de glicosaminoglicano de cartílago y menisco. Después del vuelo, se observó la degradación meniscal. Durante la readaptación, se produjo el recuperación del volumen y la grosor de la cartílago con ejercicio. Una reducción en la carga de peso desde el vuelo o la descarga de la rabadilla indujo un fenotipo artrítico en cartílago y menisco, y el ejercicio promocionó la recuperación.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8131644/,Spaceflight and hind limb unloading induces an arthritic phenotype in knee articular cartilage and menisci of rodents
Œ±Klotho decreases after reduced weight-bearing from both spaceflight and hindlimb unloading,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9163032/,"Jeffrey S Willey, Serena Aunon-Chancellor, Lauren A Miles, Joseph E Moore, Xiao W Mao, Robert W Wallace, Matthew C Foy",2022,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9163032/,αKlotho decreases after reduced weight-bearing from both spaceflight and hindlimb unloading
Prolonged exposure to particulate chromate inhibits RAD51 nuclear import mediator proteins.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5568470/,"Cynthia L Browning, John Pierce Wise, Sr",2017,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5568470/,Prolonged Exposure to Particulate Chromate Inhibits RAD51 Nuclear Import Mediator Proteins
"Transcriptomics, NF-Œ∫B Pathway, and Their Potential Spaceflight-Related Health Consequences.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5485990/,"Ye Zhang, Maria Moreno-Villanueva, Stephanie Krieger, Govindarajan T Ramesh, Srujana Neelam, Honglu Wu",2017,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5485990/,"Transcriptomics, NF-κB Pathway, and Their Potential Spaceflight-Related Health Consequences"
Interplay of space radiation and microgravity in DNA damage and DNA damage response.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5460239/,"María Moreno-Villanueva, Michael Wong, Tao Lu, Ye Zhang, Honglu Wu",2017,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5460239/,Interplay of space radiation and microgravity in DNA damage and DNA damage response
"Synergistic Effects of Weightlessness, Isoproterenol, and Radiation on DNA Damage Response and Cytokine Production in Immune Cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6275019/,"Maria Moreno-Villanueva, Alan H Feiveson, Stephanie Krieger, AnneMarie Kay Brinda, Gudrun von Scheven, Alexander Bürkle, Brian Crucian, Honglu Wu",2018,"El resumen (abstract) del texto es:

""Abstract:

The implementation of rotating-wall vessels (RWVs) for studying the effect of lack of gravity has attracted attention, especially in the ﬁelds of stem cells, tissue regeneration, and cancer research. Immune cells incubated in RWVs exhibit several features of immunosuppression including impaired leukocyte proliferation, cytokine responses, and antibody production. These pathways are crucial defense mechanisms that protect the cell from toxins, pathogens, and radiation. We investigated the synergistic effects of isoproterenol (a sympathomimetic drug), radiation, and microgravity in nonstimulated immune cells. Mixed model regression analyses showed signiﬁcant synergistic effects on the expression of the 2-adrenergic receptor gene (ADRB2). Radiation alone increased ADRB2 expression, and cells incubated in microgravity had more DNA strand breaks than cells incubated in normal gravity. We observed radiation-induced cytokine production only in microgravity. Prior treatment with isoproterenol clearly prevents most of the microgravity-mediated effects. RWVs may be a useful tool to provide insight into novel regulatory pathways, providing beneﬁt not only to astronauts but also to patients suffering from immune disorders or undergoing radiotherapy.""",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6275019/,"Synergistic Effects of Weightlessness, Isoproterenol, and Radiation on DNA Damage Response and Cytokine Production in Immune Cells"
Transcriptome and proteome responses in RNAlater preserved tissue of Arabidopsis thaliana.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5397022/,"Colin P S Kruse, Proma Basu, Darron R Luesse, Sarah E Wyatt",2017,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5397022/,Transcriptome and proteome responses in RNAlater preserved tissue of Arabidopsis thaliana
Spaceflight induces novel regulatory responses in Arabidopsis seedling as revealed by combined proteomic and transcriptomic analyses.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7251690/,"Colin P S Kruse, Alexander D Meyers, Proma Basu, Sarahann Hutchinson, Darron R Luesse, Sarah E Wyatt",2020,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7251690/,Spaceflight induces novel regulatory responses in Arabidopsis seedling as revealed by combined proteomic and transcriptomic analyses
Mitigation and use of biofilms in space for the benefit of human space exploration,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10284894/,"Allison P Koehle, Stephanie L Brumwell, Emily P Seto, Anne M Lynch, Camilla Urbaniak",2023,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10284894/,Microbial applications for sustainable space exploration beyond low Earth orbit
Toward sustainable space exploration: A roadmap for harnessing the power of microorganisms.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10030976/,"Rosa Santomartino, Nils J H Averesch, Marufa Bhuiyan, Charles S Cockell, Jesse Colangelo, Yosephine Gumulya, Benjamin Lehner, Ivanna Lopez-Ayala, Sean McMahon, Anurup Mohanty, Sergio R Santa Maria, Camilla Urbaniak, Rik Volger, Jiseon Yang, Luis Zea",2023,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10030976/,Toward sustainable space exploration: a roadmap for harnessing the power of microorganisms
Longitudinal characterization of multispecies microbial populations recovered from spaceflight potable water,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8421509/,"Jiseon Yang, Jennifer Barrila, C Mark Ott, Olivia King, Rebekah Bruce, Robert J C McLean, Cheryl A Nickerson",2021,"Aquí te presento el resumen (abstract) del documento:

""While sequencing technologies have revolutionized our knowledge of microbial diversity, little is known about the dynamic emergent phenotypes that arise within the context of mixed-species populations. Using NASA-archived microbial isolates collected from the ISS potable water system over several years, we pro ﬁled ﬁve phenotypes: antibiotic resistance, metabolism, hemolysis, and bio ﬁlm structure/composition of individual or multispecies communities. This study represents one of the most extensive phenotypic characterization of ISS potable water microbiota, with implications for microbial risk assessments of water systems in built environments in space and on Earth.""",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8421509/,Longitudinal characterization of multispecies microbial populations recovered from spaceflight potable water
